,ID,age,customer_class,value,tot_spend,customer_value
53494,253e3d62c2c38d6addedbb3954a4b3cb,,46,LOW,0.0,1
53495,2c3e30866cc85b5d4ae7436a6a3d5357,19.0,46,HIGH,3012.3,3
53496,02ee3b169efc18cb0a19a0fe8b49ebe8,38.0,44,LOW,210.12,1
53497,11ad5630589e4061778a84e525448312,,46,VERY HIGH,4820.325,4
53498,6d9c7724d3d4ef798508f47971a0e640,,46,LOW,0.0,1
53499,2ed77adea39ae13b6a1cc84b5bd59cf4,22.0,44,LOW,0.0,1
53500,f63dfb5e6e1fb6e2702361464498de7a,42.0,186,MEDIUM,824.91,2
53501,77a3aad34228b2cb67752b9b48e52fe4,35.0,46,MEDIUM,1614.65,2
53502,0b8ed419e0579097a6b85d7302f0f8e7,41.0,39,TOP,21942.635,5
53503,9d9a8dcadec3b6f1ef3786fa26896034,47.0,49,TOP,249015.764,5
53504,9d9a8dcadec3b6f1ef3786fa26896034,47.0,49,TOP,249015.764,5
53505,6f067b9284fc97c826926d29dfaf97ef,28.0,39,LOW,0.0,1
53506,6f067b9284fc97c826926d29dfaf97ef,35.0,39,LOW,0.0,1
53507,1ecab15e712fffc23ec1463bcc0cecd1,,39,HIGH,4004.31,3
53508,a828250d5e9b2d4192976cb32c8065d1,49.0,39,HIGH,1791.73,3
53509,8c1261ede963ce10d0f79f6ea618c3ff,39.0,49,HIGH,1724.6,3
53510,851b26aa2ee149fe4ce9347adab323d4,,42,VERY HIGH,6107.15,4
53511,023e5d8f39eff584a6cb7adecbb45dab,28.0,44,MEDIUM,1553.02,2
53512,7a387b3b81e204eee07907c99bc1840f,,39,LOW,189.815,1
53513,177c843497b372269cdaafeea65fb583,,46,VERY HIGH,5715.225,4
53514,ec3a0659c53fc2a93db35a8ce9eba755,35.0,46,MEDIUM,1221.19,2
53515,6b1afa21e6502c19397f2335fa21eeb0,,39,HIGH,4116.5,3
53516,9ee9810ca1026eb4f273f669dc7964d4,41.0,39,MEDIUM,1436.34,2
53517,080920f0fad4895d97399539255de311,,46,VERY HIGH,9202.86,4
53518,b99dea19f56fe4ebbf8d84d40a2e765f,44.0,43,LOW,371.8,1
53519,2f86f638c7b00f3e63499d82de14b602,58.0,186,VERY HIGH,5854.81,4
53520,a90a85250ecd1d14a90ecb4209456f93,,44,HIGH,4112.26,3
53521,3cffec893715ee83fe77be880d0964f2,20.0,46,MEDIUM,406.895,2
53522,3f32273999aa73215f813f722272f9b4,46.0,39,HIGH,1908.9,3
53523,5de3a3e116c37401dc3fd3264ed3ee03,46.0,49,HIGH,3967.1395,3
53524,3093192af7c1e0cae45c7ecdbf307a39,38.0,44,HIGH,2485.81,3
53525,4ef375c568ad6855f263c9e18d6b4b42,23.0,46,VERY HIGH,5688.19,4
53526,0404d095649976c55a2fe6c9dca5b006,,46,HIGH,3121.06,3
53527,ddde8639ef1ee2278d2deda3968a70c8,59.0,39,HIGH,2505.19,3
53528,ddccb22e049fcbbc1b83d7339f9d5ceb,,186,HIGH,2357.74,3
53529,9883e60799d9970f12ff5b68de17b359,,46,VERY HIGH,10339.205,4
53530,ead837da31b8297cbd84cc2d0c3680e1,,44,TOP,12732.389789,5
53531,511b74157e274cc3029a18dec7fde2fb,35.0,44,VERY HIGH,4795.86,4
53532,f01ddfda84d7e4e4f3ecaf0f4a97e808,,49,HIGH,3404.44,3
53533,c9d9060e8c5ec78a9b1d84c08912f06a,,39,HIGH,3087.75,3
53534,4ba4a410f2fc823da16a1422d34ab31d,,46,MEDIUM,1316.54,2
53535,65297e52d32487a447ecaa7d61744f48,26.0,44,LOW,50.0,1
53536,3588550dbe5566bc9ced69000ba9662f,,48,LOW,342.4,1
53537,490448da903975e4517f8a6dc5d1d9cf,53.0,39,MEDIUM,1365.08,2
53538,57ead37c0c6e13672f7e66c58ae2bee6,35.0,30,MEDIUM,1372.0,2
53539,d11eaff976ef3d1ccb442e945ec98aeb,28.0,39,VERY HIGH,5459.845,4
53540,e79f26ae0dd1258a39a784c133db232d,,186,MEDIUM,770.01,2
53541,0909e0681291c89792e9aa5791b98436,35.0,49,TOP,12537.4,5
53542,c617dbaf0317c5864db266de6a477a1a,44.0,46,TOP,31650.925,5
53543,bace52dac58c62e3be3caf432653e7eb,36.0,44,MEDIUM,1558.9,2
53544,b19c567ab2a8ec573cf3d836c1a879a3,32.0,46,MEDIUM,692.34,2
53545,6c568e6db30328a2ce5b7f3bb8720106,,46,HIGH,2042.94,3
53546,d3e9a5942de08204f892dbe2c9742899,,44,LOW,51.41,1
53547,4b55eb3a71d90d73263abeb5d363c2c1,40.0,30,MEDIUM,871.94,2
53548,988dda94c9e39cdcf8de5c4a0a0afffe,,49,VERY HIGH,10004.8,4
53549,aeb305a84ab62caa7dd3669ac2a1a10c,,46,MEDIUM,601.745,2
53550,6fa8651fbb06e8acb4c3c8025eb0c746,,186,TOP,19239.11,5
53551,a191a5fc72efb20d32121106bcb8f729,34.0,41,MEDIUM,1031.16,2
53552,7d3feb46b8045f570e5494603a9671a5,,39,LOW,99.96,1
53553,ac2e28d632f73980bbbcfe685ae56367,,46,HIGH,2705.0,3
53554,a76f49d33549778246f3dc0c78aadf81,35.0,39,MEDIUM,385.63,2
53555,a76f49d33549778246f3dc0c78aadf81,35.0,39,MEDIUM,385.63,2
53556,59e7a7e1708e692c2f1cc1abe164f5e6,52.0,46,MEDIUM,599.97,2
53557,3586bbd24600712103fc5848d55a699c,,44,LOW,366.85,1
53558,f0a429d3df259c0cb95247e299f5cfa6,,44,HIGH,3673.71,3
53559,86fd1f559ab68f2764d86e7e5b47750a,24.0,44,VERY HIGH,4709.64,4
53560,86fd1f559ab68f2764d86e7e5b47750a,22.0,44,VERY HIGH,4709.64,4
53561,add98645f4713884816358c343d9510a,46.0,46,HIGH,1972.185,3
53562,72779ca41b2b561755dd85f861cf73c0,,39,VERY HIGH,7827.588951999999,4
53563,de340390e61d904c4822abdd674624be,55.0,44,TOP,10692.44,5
53564,edeb11d02c7271fd841de123b9945fd6,,49,HIGH,3904.164,3
53565,6269bf0c6cb09033c58e76d61ba00822,,46,MEDIUM,379.55,2
53566,61080ae0ff6143e134593e55514b6773,21.0,39,LOW,0.0,1
53567,4b1e303530348c1acc2de708e2428475,43.0,39,HIGH,4543.3,3
53568,8eaa4c27a54bb9e1562cb6178a8a4ad5,,46,LOW,0.0,1
53569,b8763153050c495683a6e2b2815050ba,,46,VERY HIGH,8409.71,4
53570,5d3a31bd7f88dbe2243abb652826bfdf,,44,HIGH,3178.0,3
53571,1e14a738bcb3e5d34a5a229cde636df5,,30,MEDIUM,855.14,2
53572,7a0c5c2af88edae388535cec53fe3720,,39,TOP,19800.46,5
53573,d3a6a760eb5cb548486314b5224e8b96,,186,HIGH,2748.698413,3
53574,0b10696fb3b6f6e86e1a4075f28863f1,,39,MEDIUM,634.49,2
53575,1c79923a89951b5f192a8865d7989d84,48.0,46,HIGH,2201.52,3
53576,33320e1816e3e2cbf7016708a051bdbc,33.0,39,TOP,12282.48,5
53577,65cee8ae39c076395db068ec944329b0,29.0,39,MEDIUM,1306.66,2
53578,a71ebf9f39841a5022b445d9cbdcc732,49.0,44,VERY HIGH,6768.69,4
53579,4445dc176b90eaff916b1b94eb02420d,,39,VERY HIGH,9634.04,4
53580,27669c3c20a34bf3bf87c37106eccf86,,46,VERY HIGH,5275.95,4
53581,d71c3a262a2b9969ffbfa1b4f9c92a10,41.0,41,TOP,27806.819523000002,5
53582,6af6621a98bc8a5ab4fa0c3198710157,25.0,46,VERY HIGH,6529.895,4
53583,227b94af7195ac4e8270d0d5700585e3,,44,VERY HIGH,9522.14,4
53584,8623616716bc92878a7496a121fd4f16,,42,HIGH,4501.15,3
53585,970abef225d22a4eb65cde7f5b2649e3,,46,LOW,225.96,1
53586,1b4d3cdf8ced7d3bdba1f2148134d1df,27.0,46,VERY HIGH,5292.23,4
53587,1b4d3cdf8ced7d3bdba1f2148134d1df,27.0,46,VERY HIGH,5292.23,4
53588,c6b747d580e30693a2d4b034f2c951e7,66.0,186,MEDIUM,1190.86,2
53589,45a369148aa79b1b3fbd1d5dc4c9cfd0,61.0,49,LOW,284.6,1
53590,ce104fd085a01fd68b03812f47368108,37.0,48,MEDIUM,1019.4,2
53591,ff779aa4c3d43fa228e806faf31f25fd,,46,MEDIUM,441.08,2
53592,10d3100c4f4f8b2e8104dc08dcc10a59,40.0,44,LOW,0.0,1
53593,a06fb71eaebc4bf03b3a623f56ea2fbb,26.0,46,MEDIUM,1225.5,2
53594,03e50d1663fb4ab8b4278c55bcd4a9c1,,30,TOP,14654.6,5
53595,d1f369a3ef561b545a4a578e094118ee,38.0,39,VERY HIGH,4878.455,4
53596,1f507c0be286b69ad7966948f30efd49,23.0,44,TOP,12064.58,5
53597,58d660e2f8281b77417bf9dfe9013f0d,26.0,46,HIGH,2267.35,3
53598,fe15cb41bdf5146dcb59b780e1897bf4,26.0,44,LOW,265.17,1
53599,b017cacc6af27dcabb51145b8edf3247,,44,VERY HIGH,5488.1,4
53600,0c1dd6b9122d087375f79287a644b6da,32.0,44,MEDIUM,873.68,2
53601,afa1fa24d4b0af2198abcf1b876bd028,,49,VERY HIGH,7623.825,4
53602,03fe062d98f27032d52c88c54dfbf5d5,35.0,39,MEDIUM,843.92,2
53603,ca6b69381274f77b47d97a0254deed2e,,44,HIGH,3239.89,3
53604,4ad32989b40b4f6a448ccf5867def3b3,43.0,39,VERY HIGH,8720.81,4
53605,31d6eb4f93b2dc877f5c2e100bf46c93,,41,LOW,0.0,1
53606,811b76f7a2fcbadf4dc8470e07f73462,,39,VERY HIGH,7077.22,4
53607,ca8f05cc4c9c2562d3ba6c2ffbf33908,,46,HIGH,2246.87,3
53608,e29b2ae44a5ed00371eb0fe0211a87f7,26.0,44,HIGH,2044.39,3
53609,bcd1336764259dda2f2c676c4e380dbc,39.0,39,MEDIUM,955.115,2
53610,9720e16ec3fb38f3e91025af9758c348,48.0,41,MEDIUM,1322.75,2
53611,5ad2fe3beb2f53fc2c2db6f83e1df2ba,51.0,46,HIGH,2355.86,3
53612,4eacc4453fd696f69b0413c1907c2a85,34.0,46,HIGH,2572.12,3
53613,ebe4cf1e74fdc0ab2839af7c5434c8b4,31.0,44,HIGH,2130.27,3
53614,7fd5e89be82d6b4c52443b348ed8e9fa,21.0,184,MEDIUM,1017.1,2
53615,43dcc42f1d459eefe533ac1164cd188a,,46,MEDIUM,542.375,2
53616,1e6cbd2dff558c07321e2d45a427edc3,34.0,39,MEDIUM,1130.210859,2
53617,bc1d169d3423db7ec582f37808a083a7,24.0,43,LOW,0.0,1
53618,9fba880bd0a271e27dd5e6d050303b7b,43.0,44,MEDIUM,1531.3,2
53619,1fd53ee8d20471d1cf1eca1bc2f9da06,29.0,39,LOW,0.0,1
53620,1fd53ee8d20471d1cf1eca1bc2f9da06,29.0,39,LOW,0.0,1
53621,db845436e8ebf6b3eba281f77114ccbb,22.0,46,LOW,237.45,1
53622,190c87590c1dfea0aaee816e28072816,,39,HIGH,2404.96,3
53623,afd1088e2c284b145345ff2bcf3aaf48,40.0,46,VERY HIGH,6739.72,4
53624,34c70917b725293b6e87c528cb268679,54.0,44,MEDIUM,713.62,2
53625,9da38b31d87fc92ca350499309f952f4,,39,VERY HIGH,5492.0665,4
53626,4862abd0ea4537880ba9ff97198664b9,27.0,46,LOW,274.18,1
53627,4862abd0ea4537880ba9ff97198664b9,27.0,46,LOW,274.18,1
53628,1b5557aacfc3c5ad9a38202b5907a247,21.0,33,MEDIUM,776.84,2
53629,61fdbb0f811a5db2c219af487df682ec,21.0,46,LOW,147.1,1
53630,6f4e7f50f50164c79381377477242a93,,44,LOW,0.0,1
53631,9b5e8930a4bfcc9cd17afb160744daf2,,46,HIGH,3003.7885,3
53632,f6f5851863e5350dc7c7435e78c5091f,50.0,39,TOP,17888.01,5
53633,783eafa0f745cf41d2245933b9acaefa,,39,MEDIUM,1513.96,2
53634,ea74e30aa9cefc77e008b78aa6b7d0ed,30.0,46,MEDIUM,1087.32,2
53635,9f7a7c227d0d62c5f465d1944d2c3e0d,21.0,44,VERY HIGH,7580.27,4
53636,a6edb8dce82f4b85e54ec054d399617e,32.0,46,HIGH,2098.345,3
53637,a6edb8dce82f4b85e54ec054d399617e,32.0,46,HIGH,2098.345,3
53638,d7d68cb44c5c35f90564abdca16e8a8f,,39,HIGH,1848.665,3
53639,5f0cf3772dec75ab601a8aafc39623e3,45.0,46,LOW,301.14,1
53640,720bce63d8484170a7dd72aad757443a,49.0,30,VERY HIGH,8094.8,4
53641,63b7ec8b5eacf783afa08b8081018854,,44,MEDIUM,731.5,2
53642,8a91aec9d4611f02e06af5ad24cee5d6,21.0,46,HIGH,3107.655,3
53643,7c0bcd60a7abe7b37eb8d66bd56272c8,,39,HIGH,2578.175,3
53644,670142279f38b7cb592f06c4a01542e1,,46,MEDIUM,399.95,2
53645,ccaae68b79fbab4f45af50c95395be64,20.0,46,MEDIUM,800.23,2
53646,f9a843cc2fb2e4f5b69683ac8b9491d1,,39,HIGH,4160.34,3
53647,d6a33f2623d66be70486ab9e9aa0c7f2,20.0,46,LOW,0.0,1
53648,b44477ffa5fe7e42f1aa18cd3dea673b,32.0,32,VERY HIGH,4833.3,4
53649,0fc40e3ab2b4ffe165f360ea4daad853,,33,TOP,10608.614286,5
53650,cc4c2638158ab7a2a8b39b1832b2b178,38.0,39,VERY HIGH,6772.76,4
53651,5e3bbeab3b441356eba6911d0e7ed25d,,44,HIGH,2446.96,3
53652,9c9e1b69edfd3de13f071e246a526f2e,30.0,48,LOW,117.8,1
53653,bb82494c227020669536a50a71793915,34.0,44,HIGH,1930.01,3
53654,cdb00bd74a617924e37eaea64e36c41f,,44,TOP,16198.478571000001,5
53655,1193d4e28b07b413c2a61c0bf06deb5d,,39,LOW,0.0,1
53656,c8fb12558f60ae2390703b74c9b23ac4,,30,LOW,23.0,1
53657,d301dc710af038fef1984fc70ef8ed5f,34.0,41,TOP,10704.04,5
53658,f4a17620e6ea4f12c4c455402fe481fd,,46,MEDIUM,544.285,2
53659,94cea8c95d1354ae6b5bc8ee8570cba1,36.0,49,TOP,21428.902000000002,5
53660,94cea8c95d1354ae6b5bc8ee8570cba1,36.0,49,TOP,21428.902000000002,5
53661,c733ee8c1f2f34c3f315170cca96cc38,,44,MEDIUM,696.29,2
53662,3c77bec3ac53272dcbc926a4c1d091b7,,41,VERY HIGH,8871.21,4
53663,79aabe75fc1f3560aa5c126a2ec72db4,36.0,44,LOW,0.0,1
53664,e581e7ae1a4f08bfa22da48f20b6970e,,30,MEDIUM,527.75,2
53665,e79f83943dc0c5fa08e3441a19a154d3,23.0,41,MEDIUM,1506.17,2
53666,a5fdbf1ef6e8419389cfc48a1a81bc89,50.0,39,MEDIUM,1197.62,2
53667,0b6d402391295b7a10171cad69ec2ba8,49.0,44,HIGH,1911.42,3
53668,81afe8a744f95a4f7785ed4777bc1888,,44,MEDIUM,956.24,2
53669,137c3ef6e3ab9f126c1ae718be68e776,,44,LOW,0.0,1
53670,16ee994205680e3a030ac9840782f5f3,,39,HIGH,3288.83,3
53671,25c3ce619aefa3085909c2ef6cbd3462,,31,MEDIUM,999.85,2
53672,b15bcd3e08659a24d33265d637ca6c54,21.0,49,LOW,237.138477,1
53673,0fa6fcd6554d331db45006b4a75754e1,34.0,39,MEDIUM,468.175,2
53674,381670b8b850d909174176d5bb2b66ce,40.0,49,VERY HIGH,5193.0,4
53675,6c8252c9ab09b23c1bfad467b4fe6d45,,49,HIGH,4285.0,3
53676,0eb1f00e59c2f18e6485f204323977d4,,186,MEDIUM,385.14,2
53677,48966e2d66d94f4313dc7d21475d9f27,,46,LOW,142.35,1
53678,e7319cd1f8b93a2229d33ad87d61a79e,34.0,39,HIGH,2499.69,3
53679,b371817d6211177858b585c17b996804,,49,HIGH,2057.6745,3
53680,961e88df5a2fb60a848a267d44c7b526,27.0,46,LOW,101.0,1
53681,23d51938fb638eda452b6658773cc37a,29.0,186,HIGH,3873.36,3
53682,a985dd63f5e54ebd38baecb71a3d0a8e,49.0,39,MEDIUM,698.3,2
53683,db990463b04ce65aaa6b463f3bba4816,50.0,32,HIGH,2647.15,3
53684,441c93e42f525a0994ebc59bf8a442e1,29.0,44,HIGH,3228.67,3
53685,dbbb5d8df5d22ca44df1180c5c7a9b16,45.0,46,LOW,95.58,1
53686,d0ce823e229b9ced950b3cfde03674bd,29.0,44,HIGH,2289.66,3
53687,d0ce823e229b9ced950b3cfde03674bd,29.0,44,HIGH,2289.66,3
53688,d0ce823e229b9ced950b3cfde03674bd,29.0,44,HIGH,2289.66,3
53689,7003c6543bf12126f63eccc6cca6299b,21.0,46,MEDIUM,1472.58,2
53690,9bcc5b9f2bcbe6d281731f784543ae7d,50.0,30,TOP,26660.76,5
53691,9bcc5b9f2bcbe6d281731f784543ae7d,50.0,30,TOP,26660.76,5
53692,1884d80c7c41959fb7907ddf21faef83,46.0,49,HIGH,4062.8,3
53693,e24a9cc021d3bd25cb4dbedc2065359f,,135,MEDIUM,1290.84,2
53694,f2646fd6d42e52fa85f0328eb0f307dd,,300,VERY HIGH,5228.27,4
53695,055442ce25d52f8ca84c0fcc663a30c5,26.0,46,LOW,0.0,1
53696,a7817da5f9e96d1126917e0ae0c42204,,135,HIGH,4309.51,3
53697,d729507966f5cecd832850828af0c614,55.0,49,HIGH,4131.32,3
53698,d729507966f5cecd832850828af0c614,55.0,49,HIGH,4131.32,3
53699,af988f7ae593cbfd23fd855f126c84ef,33.0,46,MEDIUM,780.78,2
53700,dfc6013a374fff519eec1806181152e7,29.0,46,VERY HIGH,4753.26,4
53701,113ff3418b45e6ed662e5409890f5a69,39.0,30,MEDIUM,1382.59,2
53702,09a753e4c29f8b7e24d80f50c64ab64c,24.0,43,MEDIUM,1225.05,2
53703,2cae5d43e146ae8b91ab7aae78d05188,40.0,39,MEDIUM,826.055,2
53704,ece338c632f0a346a44f1b94ad8856f6,32.0,46,LOW,46.0,1
53705,a63dc652144d298dbd27a84899994bc2,,33,LOW,0.0,1
53706,73e2dafd3fba78bb383908a7573b903b,27.0,46,LOW,0.0,1
53707,73e2dafd3fba78bb383908a7573b903b,27.0,46,LOW,0.0,1
53708,0530eb192e347adc41d5af4e43bf74c6,,32,HIGH,2278.95,3
53709,a5268f481eb2e7f8af1c3f195b545a95,33.0,46,LOW,0.0,1
53710,4b56fad8f18953e4706b468ddaa504f0,40.0,30,VERY HIGH,5037.8,4
53711,0009d1bafe053a65308945e97e8dab6b,33.0,46,MEDIUM,1182.68,2
53712,d1a6dae01ab13a1ac66d04764b13c74e,52.0,44,VERY HIGH,6097.98,4
53713,8cdbfa9c0c9927bedf7490ccd9dd26a9,33.0,46,MEDIUM,800.0,2
53714,65aab634602057606bde62a623ac8153,53.0,44,VERY HIGH,6372.93,4
53715,b8cde600274b36a91d29ba4956d8c9fc,26.0,46,MEDIUM,871.58,2
53716,bbfbfee36e0a34382208256a3bb42f7a,27.0,46,HIGH,4629.035,3
53717,80b795dd6df367363687912f2205d51d,29.0,49,LOW,0.0,1
53718,6beb18a1f0ee3b15c7d58c5ef009e693,28.0,44,HIGH,1985.82,3
53719,9a65e64fbc67b1dc40e83696a3c48b87,39.0,39,VERY HIGH,5155.33,4
53720,9a65e64fbc67b1dc40e83696a3c48b87,39.0,39,VERY HIGH,5155.33,4
53721,d3adb5162c07f482ab1fe67a15ec4192,48.0,49,MEDIUM,1625.8675,2
53722,7b48781838a536b32b0a96f75812fb4d,,39,TOP,11654.735,5
53723,6784a47f1f14029f0db98683774a2452,,186,TOP,12861.48,5
53724,c37971802e860da5748cf60f753fe631,38.0,39,MEDIUM,1045.0555,2
53725,053c0198a276df0f1834411ae15e0537,38.0,49,MEDIUM,1045.0,2
53726,a3630455057b83a5ed21150b9a4be408,55.0,39,TOP,18566.55,5
53727,eb10ef404ba476f66ac7c0bdb8bf56e5,37.0,46,MEDIUM,449.935,2
53728,f21efe6a0a41ca3cd9f7fbe909804732,33.0,186,HIGH,2406.71,3
53729,3e449a4a0192e20d3160d3095bad62ad,,44,HIGH,3887.93,3
53730,c96f2458aed9362d76ca3c3fc16428a5,,44,VERY HIGH,5436.64,4
53731,aab0bcb59cf3edf1d9749de18eb6d8c6,37.0,46,LOW,150.0,1
53732,a04695385b9d825d0caa7eb79a9f5f53,,39,LOW,0.0,1
53733,93505319853edb5c3c3d02a3410dc4f9,23.0,42,MEDIUM,1052.7,2
53734,d431c0417d4288814a20c51b470cb6d2,,44,MEDIUM,1611.53,2
53735,fc10a23e6af37a755113ae7351f8bfa0,,39,VERY HIGH,7261.605,4
53736,311e73369f1f2101554ec2cbee714f11,,48,MEDIUM,696.59,2
53737,dafb5e0ce20ede7d7d9b8678652e6876,35.0,39,HIGH,2358.55,3
53738,016dbde359ff6ad6aae93ad84075ca1e,,49,VERY HIGH,6002.1835,4
53739,6e71a8af2a8ad82e5be6a054324a9351,,30,HIGH,2391.6,3
53740,d47510e7bb78dc69f0d4093c934c17b2,58.0,32,HIGH,3801.856482,3
53741,cf9cb6b4e2e82c6628a7dc37ae41545c,32.0,44,MEDIUM,519.94,2
53742,8ea71ad7e7ee50535454bbd0d78c62ca,50.0,49,TOP,13706.4,5
53743,5fd1e44495d26e54d343e5cbef6ece84,28.0,39,VERY HIGH,6070.535,4
53744,c41f99c3af9215731d991d8614a25dbe,32.0,39,MEDIUM,1201.7,2
53745,ef0012fd6ba7d54b4dd37c1f46a1c690,54.0,49,VERY HIGH,5706.4,4
53746,ef0012fd6ba7d54b4dd37c1f46a1c690,54.0,49,VERY HIGH,5706.4,4
53747,de6e5c6a83b366717b41a8c30181122d,,184,HIGH,1986.33,3
53748,b276f2a644bd8529d47c7298ef94844f,32.0,33,MEDIUM,771.85,2
53749,41b816d3ac9f03927e44ebbac6d7b2e8,23.0,39,TOP,10719.895,5
53750,41b816d3ac9f03927e44ebbac6d7b2e8,,39,TOP,10719.895,5
53751,ca3fa92d71bb0ab4d272d887d38463fb,,46,HIGH,1646.435,3
53752,e82308bb90efdee5fd0b38343dcd51ff,35.0,32,HIGH,3679.95,3
53753,a9bc993365c66b1978c822a1d6e7a060,28.0,46,MEDIUM,508.635,2
53754,0c9a4e55d79de5f924129e7470cafa20,24.0,46,MEDIUM,459.78,2
53755,7824d483089f9eaf2878030c22f1a341,26.0,44,HIGH,2365.06,3
53756,07726e48054f56e5ab2dcf81ebfeca86,34.0,46,HIGH,1744.72,3
53757,675437d5a714917db8e0245f0ae03797,62.0,49,HIGH,4315.2,3
53758,281777ff4fef4324d2e197ea554dfa54,22.0,185,VERY HIGH,8510.12,4
53759,c41027d2906c005e2908979cda46b389,23.0,184,LOW,0.0,1
53760,83d22c36a7d466769b3fa12d20bad3ae,39.0,46,VERY HIGH,8740.39,4
53761,83d22c36a7d466769b3fa12d20bad3ae,47.0,46,VERY HIGH,8740.39,4
53762,83d22c36a7d466769b3fa12d20bad3ae,53.0,46,VERY HIGH,8740.39,4
53763,83d22c36a7d466769b3fa12d20bad3ae,48.0,46,VERY HIGH,8740.39,4
53764,8264455c7844d60eea03f5d6789dccdd,,42,HIGH,1739.45,3
53765,85e44f715200339795a2613ab48673eb,,39,LOW,17.64,1
53766,490fee60429ab5fb611781dcfea7798f,,39,LOW,349.76,1
53767,d2a70f1cbccc1cbae7092d987de99cb6,,46,VERY HIGH,6863.09,4
53768,4edc53d14937bcbd9a5b6d289a114cb5,,30,LOW,0.0,1
53769,e8f31d70a2ae2d1756c186fc83ac12a4,,46,MEDIUM,744.27,2
53770,dfa4cfaf72db9cd0f64547eb0070fc93,,46,HIGH,4637.965,3
53771,15653bc479e0169575396ebf01a4ccc8,39.0,300,HIGH,2184.05,3
53772,1c2359cf5b23f0291719544905b8cf02,,44,VERY HIGH,7857.32,4
53773,b3a4541346feef21ab90f6666af5c3f1,24.0,39,HIGH,2444.9,3
53774,64484c83419f52d87b4a1dda94d4125f,36.0,44,LOW,10.0,1
53775,401a1aebef6cc5b47fcf8ec3fe7a8fab,,46,MEDIUM,472.07,2
53776,7ee33696f475874ba2d514da939da886,,39,HIGH,1908.18,3
53777,af9d417a88444ce4af19af742d290e60,44.0,39,VERY HIGH,5009.45,4
53778,fbee8566e3ab8c96928d071e1b786201,,46,VERY HIGH,5671.9,4
53779,8640c5373e9bcd5a6d34407256e1470d,,186,HIGH,2220.34,3
53780,8bb1bac3f80aa6e972dd2112eb82ab2a,40.0,49,VERY HIGH,5462.13,4
53781,a586348a267492418b6892d29737142d,53.0,46,MEDIUM,467.63,2
53782,52038618e73f1675bce2f790f18892d2,,46,TOP,17213.84,5
53783,ac559ae6213b1557b266a95cae018f55,75.0,46,LOW,0.0,1
53784,70c2c4ff4f8a536d8204502df09b603d,46.0,49,HIGH,1705.25,3
53785,fa3271c56d268396c9b269dfc1928af6,,49,HIGH,3684.7935,3
53786,fc847ce29ef32098b0de5ba99d9c0a0d,36.0,39,HIGH,2200.0,3
53787,171a848dfb36dbe570e99028488fc4aa,,49,LOW,208.8,1
53788,d4ca6f33078cdc0bc8b837b2d99ea5e6,50.0,39,TOP,17246.0,5
53789,d4a1ad4fbb28e251f924f06279ee4fcc,39.0,30,HIGH,1887.25,3
53790,0677103b34c123b4b716965108050014,69.0,46,MEDIUM,1023.42,2
53791,99de3412bd6ec9420f3b7c85cf1fafe4,48.0,49,TOP,66969.557619,5
53792,99de3412bd6ec9420f3b7c85cf1fafe4,48.0,49,TOP,66969.557619,5
53793,b101045844745a03f9e9e9f3abdb6924,53.0,184,VERY HIGH,5133.47,4
53794,a840850a53efcf17853bba929f6bb5b4,,46,VERY HIGH,7858.89,4
53795,72992f21b182081401e6496f0ee28509,34.0,39,HIGH,2242.74,3
53796,75cce02da9ed6c42077d908d82bc6297,,46,HIGH,2859.335,3
53797,2d0c510e446e6d8ed8bf5906578a4bbf,49.0,46,MEDIUM,499.63,2
53798,bbb93ec2ac2ccecd046ae61fbd36d1aa,,46,VERY HIGH,10383.164,4
53799,9dd72896004846b74fea6661e062205c,,30,HIGH,4081.4,3
53800,9335858d9b44c0c5e8f3ec5ff43a8652,41.0,46,MEDIUM,683.48,2
53801,bfa0d337e2da9b0a00f67ad6408d14eb,,41,HIGH,1895.83,3
53802,8ad648f04491b3d16163334fc34848f2,,39,TOP,68800.66,5
53803,61c447a08b94ecdcbe884a597c7be29d,,46,HIGH,2664.175,3
53804,4c6c9758ebe6db0cd34ca05a8fe6cd1d,,49,TOP,14321.6,5
53805,edb494d6b8172c6576a1e16ca2255f8f,38.0,46,MEDIUM,566.88,2
53806,b7ab86c628c15cc103b3c50630569c55,,39,TOP,33665.9865,5
53807,f43dd07b6c5e0ceb843e7f62f58ebc82,,46,HIGH,1699.92,3
53808,d7348a4c2e47555356c2272a69fb6719,39.0,39,HIGH,1728.01,3
53809,e3d7b0f344c177593fcbdf105c3efe0c,,44,MEDIUM,1077.12,2
53810,64759726948cc5f67b6fdbdb2e67800c,48.0,44,VERY HIGH,7584.63,4
53811,ec9f7ec9bdbeae4206c89ecc534123fd,,39,MEDIUM,1016.21,2
53812,14e3c7b2239094650f3c95bd367ae56b,40.0,30,VERY HIGH,8084.0,4
53813,907aa308a0806727df5501608e711f0b,45.0,46,TOP,29331.7,5
53814,f3cf57278630b7caf9e5dc13e67ffa28,44.0,41,VERY HIGH,6393.22,4
53815,c2f902c141f7344ab33d9f8dcc1a8de0,24.0,39,MEDIUM,1425.36,2
53816,c8b94007249b64a7b7101b6c2e5682a1,62.0,31,HIGH,1739.6,3
53817,ee62594e366faf7fa6fb6aeee5ea53d1,26.0,39,VERY HIGH,6999.875,4
53818,b759afe3ebef2a07294a2a851587186b,41.0,46,VERY HIGH,5702.04,4
